insert	id	family	superfamily	suborder	class	problem
FBti0061026	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061121	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061123	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061125	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061126	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061127	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061128	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061137	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061153	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061807	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061808	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061928	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061931	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061932	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0061935	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0062498	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0062501	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0062516	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0062517	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0062519	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0062880	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0062933	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063084	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063087	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063212	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063214	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063226	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063229	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063340	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063341	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063343	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063345	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063347	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063368	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0063530	gypsy8	gypsy	LTR	LTR	RNA	0
GYPSY8	gypsy8	gypsy	LTR	LTR	RNA	0
FBti0060075	gypsy9	gypsy	LTR	LTR	RNA	0
FBti0060106	gypsy9	gypsy	LTR	LTR	RNA	0
FBti0062207	gypsy9	gypsy	LTR	LTR	RNA	0
FBti0062542	gypsy9	gypsy	LTR	LTR	RNA	0
FBti0062543	gypsy9	gypsy	LTR	LTR	RNA	0
FBti0062730	gypsy9	gypsy	LTR	LTR	RNA	0
FBti0062948	gypsy9	gypsy	LTR	LTR	RNA	0
FBti0062971	gypsy9	gypsy	LTR	LTR	RNA	0
FBti0063260	gypsy9	gypsy	LTR	LTR	RNA	0
FBti0063362	gypsy9	gypsy	LTR	LTR	RNA	0
GYPSY9	gypsy9	gypsy	LTR	LTR	RNA	0
DMHFL1	hobo	hobo	TIR	TIR	DNA	0
DMTRDNA	hopper	hopper	TIR	TIR	DNA	0
FBti0019555	hopper	hopper	TIR	TIR	DNA	0
FBti0019601	hopper	hopper	TIR	TIR	DNA	0
FBti0019624	hopper	hopper	TIR	TIR	DNA	0
FBti0019677	hopper	hopper	TIR	TIR	DNA	0
FBti0019718	hopper	hopper	TIR	TIR	DNA	0
FBti0019757	hopper	hopper	TIR	TIR	DNA	0
FBti0019760	hopper	hopper	TIR	TIR	DNA	0
FBti0019901	hopper	hopper	TIR	TIR	DNA	0
FBti0019904	hopper	hopper	TIR	TIR	DNA	0
FBti0019974	hopper	hopper	TIR	TIR	DNA	0
FBti0020142	hopper	hopper	TIR	TIR	DNA	0
FBti0020292	hopper	hopper	TIR	TIR	DNA	0
FBti0020306	hopper	hopper	TIR	TIR	DNA	0
FBti0020381	hopper	hopper	TIR	TIR	DNA	0
FBti0020390	hopper	hopper	TIR	TIR	DNA	0
FBti0060588	hopper	hopper	TIR	TIR	DNA	0
FBti0061649	hopper	hopper	TIR	TIR	DNA	0
FBti0062233	hopper	hopper	TIR	TIR	DNA	0
FBti0062586	hopper	hopper	TIR	TIR	DNA	0
FBti0062722	hopper	hopper	TIR	TIR	DNA	0
FBti0062723	hopper	hopper	TIR	TIR	DNA	0
FBti0062724	hopper	hopper	TIR	TIR	DNA	0
FBti0062749	hopper	hopper	TIR	TIR	DNA	0
FBti0062809	hopper	hopper	TIR	TIR	DNA	0
FBti0019800	hopper2	hopper	TIR	TIR	DNA	0
FBti0019818	hopper2	hopper	TIR	TIR	DNA	0
FBti0019819	hopper2	hopper	TIR	TIR	DNA	0
FBti0020139	hopper2	hopper	TIR	TIR	DNA	0
FBti0020141	hopper2	hopper	TIR	TIR	DNA	0
FBti0060239	hopper2	hopper	TIR	TIR	DNA	0
FBti0061360	hopper2	hopper	TIR	TIR	DNA	0
FBti0061993	hopper2	hopper	TIR	TIR	DNA	0
FBti0062033	hopper2	hopper	TIR	TIR	DNA	0
FBti0062247	hopper2	hopper	TIR	TIR	DNA	0
FBti0062443	hopper2	hopper	TIR	TIR	DNA	0
FBti0062628	hopper2	hopper	TIR	TIR	DNA	0
FBti0063743	hopper2	hopper	TIR	TIR	DNA	0
FBti0063758	hopper2	hopper	TIR	TIR	DNA	0
HOPPER2	hopper2	hopper	TIR	TIR	DNA	0
FBti0018977	invader1	invader	LTR	LTR	RNA	0
FBti0018978	invader1	invader	LTR	LTR	RNA	0
FBti0018979	invader1	invader	LTR	LTR	RNA	0
FBti0018980	invader1	invader	LTR	LTR	RNA	0
FBti0019503	invader1	invader	LTR	LTR	RNA	0
FBti0020247	invader1	invader	LTR	LTR	RNA	0
FBti0020290	invader1	invader	LTR	LTR	RNA	0
FBti0020293	invader1	invader	LTR	LTR	RNA	0
FBti0020332	invader1	invader	LTR	LTR	RNA	0
FBti0020335	invader1	invader	LTR	LTR	RNA	0
FBti0020349	invader1	invader	LTR	LTR	RNA	0
FBti0020352	invader1	invader	LTR	LTR	RNA	0
FBti0020355	invader1	invader	LTR	LTR	RNA	0
FBti0020358	invader1	invader	LTR	LTR	RNA	0
FBti0020362	invader1	invader	LTR	LTR	RNA	0
FBti0020365	invader1	invader	LTR	LTR	RNA	0
FBti0020368	invader1	invader	LTR	LTR	RNA	0
FBti0020371	invader1	invader	LTR	LTR	RNA	0
FBti0020375	invader1	invader	LTR	LTR	RNA	0
FBti0020379	invader1	invader	LTR	LTR	RNA	0
FBti0059717	invader1	invader	LTR	LTR	RNA	0
FBti0059718	invader1	invader	LTR	LTR	RNA	0
FBti0059719	invader1	invader	LTR	LTR	RNA	0
FBti0060049	invader1	invader	LTR	LTR	RNA	0
FBti0060094	invader1	invader	LTR	LTR	RNA	0
FBti0060095	invader1	invader	LTR	LTR	RNA	0
FBti0060097	invader1	invader	LTR	LTR	RNA	0
FBti0060253	invader1	invader	LTR	LTR	RNA	0
FBti0060254	invader1	invader	LTR	LTR	RNA	0
FBti0060359	invader1	invader	LTR	LTR	RNA	0
FBti0060361	invader1	invader	LTR	LTR	RNA	0
FBti0060362	invader1	invader	LTR	LTR	RNA	0
FBti0060506	invader1	invader	LTR	LTR	RNA	0
FBti0060669	invader1	invader	LTR	LTR	RNA	0
FBti0060677	invader1	invader	LTR	LTR	RNA	0
FBti0060679	invader1	invader	LTR	LTR	RNA	0
FBti0060682	invader1	invader	LTR	LTR	RNA	0
FBti0060684	invader1	invader	LTR	LTR	RNA	0
FBti0060686	invader1	invader	LTR	LTR	RNA	0
FBti0060688	invader1	invader	LTR	LTR	RNA	0
FBti0060689	invader1	invader	LTR	LTR	RNA	0
FBti0061318	invader1	invader	LTR	LTR	RNA	0
FBti0061762	invader1	invader	LTR	LTR	RNA	0
FBti0062010	invader1	invader	LTR	LTR	RNA	0
FBti0062912	invader1	invader	LTR	LTR	RNA	0
INVADER	invader1	invader	LTR	LTR	RNA	0
FBti0018981	invader2	invader	LTR	LTR	RNA	0
FBti0018982	invader2	invader	LTR	LTR	RNA	0
FBti0018983	invader2	invader	LTR	LTR	RNA	0
FBti0019240	invader2	invader	LTR	LTR	RNA	0
FBti0019256	invader2	invader	LTR	LTR	RNA	0
FBti0019710	invader2	invader	LTR	LTR	RNA	0
FBti0019836	invader2	invader	LTR	LTR	RNA	0
FBti0019870	invader2	invader	LTR	LTR	RNA	0
FBti0020198	invader2	invader	LTR	LTR	RNA	0
FBti0020280	invader2	invader	LTR	LTR	RNA	0
FBti0060635	invader2	invader	LTR	LTR	RNA	0
FBti0060870	invader2	invader	LTR	LTR	RNA	0
FBti0060871	invader2	invader	LTR	LTR	RNA	0
FBti0060947	invader2	invader	LTR	LTR	RNA	0
FBti0062245	invader2	invader	LTR	LTR	RNA	0
FBti0062780	invader2	invader	LTR	LTR	RNA	0
FBti0062837	invader2	invader	LTR	LTR	RNA	0
FBti0063118	invader2	invader	LTR	LTR	RNA	0
FBti0064145	invader2	invader	LTR	LTR	RNA	0
INVADER2	invader2	invader	LTR	LTR	RNA	0
FBti0018984	invader3	invader	LTR	LTR	RNA	0
FBti0019085	invader3	invader	LTR	LTR	RNA	0
FBti0019329	invader3	invader	LTR	LTR	RNA	0
FBti0019712	invader3	invader	LTR	LTR	RNA	0
FBti0019798	invader3	invader	LTR	LTR	RNA	0
FBti0019972	invader3	invader	LTR	LTR	RNA	0
FBti0020169	invader3	invader	LTR	LTR	RNA	0
FBti0020183	invader3	invader	LTR	LTR	RNA	0
FBti0020320	invader3	invader	LTR	LTR	RNA	0
FBti0059702	invader3	invader	LTR	LTR	RNA	0
FBti0059748	invader3	invader	LTR	LTR	RNA	0
FBti0059775	invader3	invader	LTR	LTR	RNA	0
FBti0059843	invader3	invader	LTR	LTR	RNA	0
FBti0059869	invader3	invader	LTR	LTR	RNA	0
FBti0059870	invader3	invader	LTR	LTR	RNA	0
FBti0059871	invader3	invader	LTR	LTR	RNA	0
FBti0059872	invader3	invader	LTR	LTR	RNA	0
FBti0059881	invader3	invader	LTR	LTR	RNA	0
FBti0059883	invader3	invader	LTR	LTR	RNA	0
FBti0060594	invader3	invader	LTR	LTR	RNA	0
FBti0060660	invader3	invader	LTR	LTR	RNA	0
FBti0061753	invader3	invader	LTR	LTR	RNA	0
FBti0061799	invader3	invader	LTR	LTR	RNA	0
FBti0062756	invader3	invader	LTR	LTR	RNA	0
FBti0062795	invader3	invader	LTR	LTR	RNA	0
FBti0062839	invader3	invader	LTR	LTR	RNA	0
FBti0062915	invader3	invader	LTR	LTR	RNA	0
FBti0062917	invader3	invader	LTR	LTR	RNA	0
FBti0062919	invader3	invader	LTR	LTR	RNA	0
FBti0062921	invader3	invader	LTR	LTR	RNA	0
FBti0063250	invader3	invader	LTR	LTR	RNA	0
FBti0064149	invader3	invader	LTR	LTR	RNA	0
FBti0064151	invader3	invader	LTR	LTR	RNA	0
INVADER3	invader3	invader	LTR	LTR	RNA	0
FBti0019234	invader4	invader	LTR	LTR	RNA	0
FBti0019386	invader4	invader	LTR	LTR	RNA	0
FBti0019504	invader4	invader	LTR	LTR	RNA	0
FBti0019858	invader4	invader	LTR	LTR	RNA	0
FBti0020138	invader4	invader	LTR	LTR	RNA	0
FBti0059700	invader4	invader	LTR	LTR	RNA	0
FBti0059730	invader4	invader	LTR	LTR	RNA	0
FBti0059845	invader4	invader	LTR	LTR	RNA	0
FBti0060302	invader4	invader	LTR	LTR	RNA	0
FBti0060345	invader4	invader	LTR	LTR	RNA	0
FBti0060639	invader4	invader	LTR	LTR	RNA	0
FBti0060949	invader4	invader	LTR	LTR	RNA	0
FBti0062137	invader4	invader	LTR	LTR	RNA	0
FBti0062139	invader4	invader	LTR	LTR	RNA	0
FBti0062140	invader4	invader	LTR	LTR	RNA	0
FBti0062142	invader4	invader	LTR	LTR	RNA	0
FBti0062144	invader4	invader	LTR	LTR	RNA	0
FBti0062145	invader4	invader	LTR	LTR	RNA	0
FBti0062147	invader4	invader	LTR	LTR	RNA	0
FBti0062160	invader4	invader	LTR	LTR	RNA	0
FBti0062162	invader4	invader	LTR	LTR	RNA	0
FBti0062164	invader4	invader	LTR	LTR	RNA	0
FBti0062165	invader4	invader	LTR	LTR	RNA	0
FBti0062166	invader4	invader	LTR	LTR	RNA	0
FBti0062168	invader4	invader	LTR	LTR	RNA	0
FBti0062169	invader4	invader	LTR	LTR	RNA	0
FBti0062171	invader4	invader	LTR	LTR	RNA	0
FBti0062172	invader4	invader	LTR	LTR	RNA	0
FBti0062173	invader4	invader	LTR	LTR	RNA	0
FBti0062189	invader4	invader	LTR	LTR	RNA	0
FBti0062191	invader4	invader	LTR	LTR	RNA	0
FBti0062246	invader4	invader	LTR	LTR	RNA	0
INVADER4	invader4	invader	LTR	LTR	RNA	0
FBti0019739	invader5	invader	LTR	LTR	RNA	0
FBti0020258	invader5	invader	LTR	LTR	RNA	0
FBti0059705	invader5	invader	LTR	LTR	RNA	0
INVADER5	invader5	invader	LTR	LTR	RNA	0
FBti0060363	invader6	invader	LTR	LTR	RNA	0
FBti0060364	invader6	invader	LTR	LTR	RNA	0
FBti0060365	invader6	invader	LTR	LTR	RNA	0
FBti0060413	invader6	invader	LTR	LTR	RNA	0
FBti0062930	invader6	invader	LTR	LTR	RNA	0
FBti0063054	invader6	invader	LTR	LTR	RNA	0
FBti0063180	invader6	invader	LTR	LTR	RNA	0
FBti0063297	invader6	invader	LTR	LTR	RNA	0
INVADER6	invader6	invader	LTR	LTR	RNA	0
DMLINEJA	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018985	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018986	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018987	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018988	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018989	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018990	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018991	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018992	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018993	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018994	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018995	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018996	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0018997	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019045	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019046	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019070	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019075	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019089	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019092	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019105	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019122	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019142	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019168	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019174	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019177	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019204	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019218	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019320	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019340	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019345	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019369	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019376	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019423	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019437	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019448	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019449	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019451	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019453	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019454	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019455	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019464	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019569	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019570	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019573	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019579	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019598	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019599	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019600	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019606	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019609	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019666	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019733	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020012	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020030	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020042	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020045	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020075	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020083	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020084	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020092	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020097	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020120	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020124	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020156	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020197	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020420	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0020421	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0059691	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0059939	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0060093	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0060174	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0060175	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0060262	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0060368	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0060751	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0061018	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0061084	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0061102	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0062028	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0062114	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0062206	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0062300	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0062888	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063282	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063550	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063583	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063732	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063734	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063735	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063809	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063810	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063826	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0063829	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0064074	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0064117	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0064176	jockey	jockey	non-LTR	non-LTR	RNA	0
FBti0019638	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0019701	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0019788	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0019854	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0020297	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0020426	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0059743	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0059772	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0060342	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0060484	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0060638	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0060944	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0060972	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0061359	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0061462	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0061612	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0061894	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0062261	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0062271	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0062436	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0062437	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0062438	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0062439	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0063247	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0063779	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0063885	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0064096	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0064138	jockey2	jockey	non-LTR	non-LTR	RNA	0
JOCKEY2	jockey2	jockey	non-LTR	non-LTR	RNA	0
FBti0019714	looper1	looper1	TIR	TIR	DNA	0
FBti0059740	looper1	looper1	TIR	TIR	DNA	0
FBti0060406	looper1	looper1	TIR	TIR	DNA	0
FBti0063808	looper1	looper1	TIR	TIR	DNA	0
LOOPER1_DM	looper1	looper1	TIR	TIR	DNA	0
FBti0018998	mariner2	mariner	TIR	TIR	DNA	0
FBti0018999	mariner2	mariner	TIR	TIR	DNA	0
FBti0019225	mariner2	mariner	TIR	TIR	DNA	0
FBti0019235	mariner2	mariner	TIR	TIR	DNA	0
FBti0019239	mariner2	mariner	TIR	TIR	DNA	0
FBti0019513	mariner2	mariner	TIR	TIR	DNA	0
FBti0019670	mariner2	mariner	TIR	TIR	DNA	0
FBti0019673	mariner2	mariner	TIR	TIR	DNA	0
FBti0019697	mariner2	mariner	TIR	TIR	DNA	0
FBti0019724	mariner2	mariner	TIR	TIR	DNA	0
FBti0019746	mariner2	mariner	TIR	TIR	DNA	0
FBti0020226	mariner2	mariner	TIR	TIR	DNA	0
FBti0020241	mariner2	mariner	TIR	TIR	DNA	0
FBti0020427	mariner2	mariner	TIR	TIR	DNA	0
FBti0020428	mariner2	mariner	TIR	TIR	DNA	0
FBti0059712	mariner2	mariner	TIR	TIR	DNA	0
FBti0059880	mariner2	mariner	TIR	TIR	DNA	0
FBti0059882	mariner2	mariner	TIR	TIR	DNA	0
FBti0060982	mariner2	mariner	TIR	TIR	DNA	0
FBti0061778	mariner2	mariner	TIR	TIR	DNA	0
FBti0061779	mariner2	mariner	TIR	TIR	DNA	0
FBti0062008	mariner2	mariner	TIR	TIR	DNA	0
FBti0063153	mariner2	mariner	TIR	TIR	DNA	0
MARINER2	mariner2	mariner	TIR	TIR	DNA	0
DMRTMGD1	mdg1	mdg	LTR	LTR	RNA	0
FBti0019000	mdg1	mdg	LTR	LTR	RNA	0
FBti0019001	mdg1	mdg	LTR	LTR	RNA	0
FBti0019002	mdg1	mdg	LTR	LTR	RNA	0
FBti0019076	mdg1	mdg	LTR	LTR	RNA	0
FBti0019114	mdg1	mdg	LTR	LTR	RNA	0
FBti0019120	mdg1	mdg	LTR	LTR	RNA	0
FBti0019347	mdg1	mdg	LTR	LTR	RNA	0
FBti0019414	mdg1	mdg	LTR	LTR	RNA	0
FBti0019447	mdg1	mdg	LTR	LTR	RNA	0
FBti0019548	mdg1	mdg	LTR	LTR	RNA	0
FBti0019564	mdg1	mdg	LTR	LTR	RNA	0
FBti0019987	mdg1	mdg	LTR	LTR	RNA	0
FBti0020011	mdg1	mdg	LTR	LTR	RNA	0
FBti0020025	mdg1	mdg	LTR	LTR	RNA	0
FBti0020134	mdg1	mdg	LTR	LTR	RNA	0
FBti0020136	mdg1	mdg	LTR	LTR	RNA	0
FBti0020158	mdg1	mdg	LTR	LTR	RNA	0
FBti0059671	mdg1	mdg	LTR	LTR	RNA	0
FBti0059672	mdg1	mdg	LTR	LTR	RNA	0
FBti0059697	mdg1	mdg	LTR	LTR	RNA	0
FBti0059739	mdg1	mdg	LTR	LTR	RNA	0
FBti0059781	mdg1	mdg	LTR	LTR	RNA	0
FBti0060181	mdg1	mdg	LTR	LTR	RNA	0
FBti0060182	mdg1	mdg	LTR	LTR	RNA	0
FBti0060197	mdg1	mdg	LTR	LTR	RNA	0
FBti0060198	mdg1	mdg	LTR	LTR	RNA	0
FBti0060199	mdg1	mdg	LTR	LTR	RNA	0
FBti0060200	mdg1	mdg	LTR	LTR	RNA	0
FBti0060396	mdg1	mdg	LTR	LTR	RNA	0
FBti0060434	mdg1	mdg	LTR	LTR	RNA	0
FBti0060575	mdg1	mdg	LTR	LTR	RNA	0
FBti0060576	mdg1	mdg	LTR	LTR	RNA	0
FBti0060577	mdg1	mdg	LTR	LTR	RNA	0
FBti0061313	mdg1	mdg	LTR	LTR	RNA	0
FBti0061871	mdg1	mdg	LTR	LTR	RNA	0
FBti0061888	mdg1	mdg	LTR	LTR	RNA	0
FBti0063689	mdg1	mdg	LTR	LTR	RNA	0
FBti0063915	mdg1	mdg	LTR	LTR	RNA	0
FBti0064032	mdg1	mdg	LTR	LTR	RNA	0
FBti0064047	mdg1	mdg	LTR	LTR	RNA	0
DMMDG3	mdg3	mdg	LTR	LTR	RNA	0
FBti0019047	mdg3	mdg	LTR	LTR	RNA	0
FBti0019069	mdg3	mdg	LTR	LTR	RNA	0
FBti0019107	mdg3	mdg	LTR	LTR	RNA	0
FBti0019108	mdg3	mdg	LTR	LTR	RNA	0
FBti0019281	mdg3	mdg	LTR	LTR	RNA	0
FBti0019301	mdg3	mdg	LTR	LTR	RNA	0
FBti0019350	mdg3	mdg	LTR	LTR	RNA	0
FBti0019366	mdg3	mdg	LTR	LTR	RNA	0
FBti0019610	mdg3	mdg	LTR	LTR	RNA	0
FBti0019817	mdg3	mdg	LTR	LTR	RNA	0
FBti0020171	mdg3	mdg	LTR	LTR	RNA	0
FBti0020176	mdg3	mdg	LTR	LTR	RNA	0
FBti0059703	mdg3	mdg	LTR	LTR	RNA	0
FBti0059744	mdg3	mdg	LTR	LTR	RNA	0
FBti0061219	mdg3	mdg	LTR	LTR	RNA	0
FBti0062826	mdg3	mdg	LTR	LTR	RNA	0
FBti0062828	mdg3	mdg	LTR	LTR	RNA	0
FBti0062904	mdg3	mdg	LTR	LTR	RNA	0
FBti0063910	mdg3	mdg	LTR	LTR	RNA	0
FBti0063912	mdg3	mdg	LTR	LTR	RNA	0
FBti0064029	mdg3	mdg	LTR	LTR	RNA	0
DMDM11	micropia	micropia	LTR	LTR	RNA	0
FBti0019322	micropia	micropia	LTR	LTR	RNA	0
FBti0019698	micropia	micropia	LTR	LTR	RNA	0
FBti0020359	micropia	micropia	LTR	LTR	RNA	0
FBti0020372	micropia	micropia	LTR	LTR	RNA	0
FBti0020376	micropia	micropia	LTR	LTR	RNA	0
FBti0059897	micropia	micropia	LTR	LTR	RNA	0
FBti0060400	micropia	micropia	LTR	LTR	RNA	0
